Reporting Period	ID RSSD	UBPR3210	UBPR4340	UBPR7316	UBPR7402	UBPR7408	UBPR7414	UBPRD486	UBPRD488	UBPRD659	UBPRE001	UBPRE002	UBPRE003	UBPRE004	UBPRE005	UBPRE006	UBPRE007	UBPRE008	UBPRE009	UBPRE010	UBPRE011	UBPRE012	UBPRE013	UBPRE014	UBPRE015	UBPRE016	UBPRE017	UBPRE018	UBPRE019	UBPRE020	UBPRE021	UBPRE022	UBPRE023	UBPRE024	UBPRE025	UBPRE026	UBPRE027	UBPRE028	UBPRE029	UBPRE541	UBPRE542	UBPRJ248	UBPRJA35	UBPRK447	UBPRKW07	
		TOTAL EQUITY CAPITAL	NET INCOME	SURVEILLANCE MODEL ASSET GROWTH RATE	TOTAL DIVIDENDS AS PERCENT OF NET IN	ANNUAL CHANGE IN TIER 1 CAPITAL	NONCURRENT ASSETS AS PERCENT OF TOTL	RBC_T1_TOT_AA	RBC_TOT_RWA	ASET_QAVG_CYA	INC_AA	INT_EXP_AA	INT_INC_NET_AA	INC_NONINT_AA	OVHD_EXP_AA	PROV_LNLS_ATTR_AA	INC_PTAX_OP_AA	SEC_GN_AA	INC_PTAX_NET_OP_AA	INC_NET_OP_AA	INC_BEI_AA	INC_NET_SUBS_AA	INC_NET_AA	EA_AVG_AA	LIAB_IB_AA	INT_INC_EA	INT_EXP_EA	INT_INC_NET_EA	NET_LNLS_AVG_CYB	NOI_LNLS_CHGFF_CYB	LNLS_LOS_NET	LNLS_LOS_NHFS	LNLS_LOS_TOT	LNLS_ASET_TOT	NI_DIVD_ECAP_CYB	LNLS_NINV_ORE_CAP	LNLS_NET_GY	INV_TEMP_GY	NCORE_FND_LT1_GY	LNLS_TOT_PD_90_GRS	LNLS_TOT_NACCR	INCNET_NONCON_AA	Unrealized holding gains (losses) on	NCORE DPDNCY INS LIMIT TIME DEP	Provision for credit losses on all o	
6/30/2021 11:59:59 PM	852218	288130000	20415000	13.04	0	16.05	1.02	7.8777	17.7028	3193984500	1.66	0.06	1.6	1.78	2.08	-0.44	1.71	-0.01	1.7	1.28	0.76	1.28	1.28	92.75	78.26	1.79	0.07	1.73	0.35	11.22	5.44	1.96	1.86	32.29	14.66	4.58	8.78	21.23	-2.02	0.1	0.91	0	0	-16.07	0.04	
6/30/2021 11:59:59 PM	852254	27174	1754	55.87	0	42.45	0.53	8.5959		265459	4.16	0.32	3.84	0.18	2.43	0.04	1.55	0	1.55	1.32	1.37	1.32	1.32	78.1	67.94	5.33	0.41	4.92	-0.02			0.84	0.84	60.61	13.38	3.8	58.02	41.21	107.43	0.04	0.49	0	0	-7.39		
6/30/2021 11:59:59 PM	852320	64292000	2708000	3.3	86.78	2.93	1.1	8.5169	12.9887	502049500	2.59	0.1	2.49	1.43	2.78	-0.16	1.33	0	1.35	1.08	0.79	1.08	1.08	88.31	60.48	2.94	0.12	2.82	0.19	10.68	7.72	1.51	1.49	55.04	1.11	3.39	-9.89	-41.05	-25.35	0.73	0.38	0	0.03	1.45	-0.02	
6/30/2021 11:59:59 PM	852357	21812	4579	-13.47	26.34	14.06	0	15.1702		150388	3.45	0.27	3.18	4.36	1.41	0.04	6.1	0	6.1	6.09	6.13	4.82	6.09	95.13	62.41	3.63	0.29	3.34	0			3.31	3.31	38.8	33.6	0	-11.5	-0.93	-69.34	0	0	0	0	16.49		
6/30/2021 11:59:59 PM	852544	202919	8987	20.27	133.53	15.76	0.63	8.28	13.7232	1835656	3.58	0.29	3.29	0.57	2.45	0	1.4	0	1.4	0.98	0.95	0.98	0.98	90.1	83.67	3.97	0.32	3.65	0.04	52.97	35.99	1.31	1.31	65.16	-3.13	13.51	12.36	-36.66	24.17	0	0.63	0	0	4.88		
6/30/2021 11:59:59 PM	852704	91276	8880	15.32	32.34	27.18	0.26	10.991		797171	3.75	0.12	3.62	2.1	2.81	-0.04	2.95	0	2.95	2.23	2.19	2.23	2.23	97.29	61.24	3.85	0.13	3.72	0			1.49	1.46	70.6	14.06	2.84	3.1	32.51	-40.49	0	0.26	0	0	-1.12		
6/30/2021 11:59:59 PM	852713	122215	7341	13.11	39.57	7.54	0.88	7.6938	12.9722	1507624	3.08	0.32	2.77	0.5	1.98	0.06	1.23	0	1.23	0.97	1.02	0.97	0.97	96.41	82.35	3.2	0.33	2.87	0.02	114.55	68.3	1.22	1.21	58.63	7.37	9.38	4.92	-20.75	12.19	0	0.88	0	0	4.49	0	
6/30/2021 11:59:59 PM	852973	78263	7281	11.34	59.06	9.72	0	10.9329	19.8776	693148	3.25	0.07	3.18	1.19	1.48	0	2.89	0	2.88	2.1	2.11	2.1	2.1	99.73	84.31	3.26	0.07	3.19	-0.02			1.66	1.66	58.05	7.74	0	-3.37	59.46	9.28	0	0	0	0	-42.43		
6/30/2021 11:59:59 PM	853112	160444	9493	-0.19	32.94	9.95	0.28	9.6252	14.78	1527625	3.59	0.3	3.29	0.72	2.33	0.13	1.55	0.03	1.58	1.24	1.21	1.24	1.24	94.91	66.29	3.78	0.32	3.47	0.22	10.01	5.59	1.21	1.21	75.36	8.09	2.02	-4.1	70.6	-47.65	0.03	0.25	0	0	-3.05		
6/30/2021 11:59:59 PM	853251	23939	629	74.42	0	133.02	1.81	11.2512		194921	4.2	0.25	3.96	3.25	5.95	0.62	0.65	0	0.65	0.65	0.7	0.65	0.65	96.06	70.21	4.38	0.26	4.12	0.83	2.23	1.26	0.86	0.86	71	6.92	21.94	56.3	5.47	-37.33	0.02	1.79	0	0	-5.06		
6/30/2021 11:59:59 PM	853671	84271	1883	5.46	202.6	-1.01	0.82	14.9825	30.5527	535392	3.01	0.29	2.72	0.3	2.12	0	0.91	0.04	0.92	0.7	0.7	0.7	0.7	92.56	74.59	3.25	0.31	2.94	0			0.39	0.39	61.93	-4.56	3.25	-4.66	-39.87	98.37	0	0.82	0	-0.03	3.4		
6/30/2021 11:59:59 PM	853747	57467	1674	5.51	24.01	0.52	1.35	15.9993	29.0221	343099	2.88	0.45	2.43	0.8	1.79	0.08	1.35	0	1.35	0.98	1.04	0.98	0.98	97.19	66.7	2.96	0.46	2.5	0.03	83.68	45.71	1.29	1.29	57.28	4.46	5.69	-8.88	76.43	-41.68	0	1.35	0	0	-16.34		
6/30/2021 11:59:59 PM	853804	83697	3721	38.58	9.41	8.32	0.53	10.8759	19.2739	779191	2.97	0.28	2.68	1.49	3	-0.13	1.3	0.01	1.31	0.96	0.87	0.96	0.96	96.98	73.8	3.06	0.29	2.77	-0.06			1.29	1.26	52.29	8.47	3.07	-11.15	909.48	-89.07	0	0.53	0	0	-64.97		
6/30/2021 11:59:59 PM	853934	11666	2	21.34	0	5.55	3.28	6.3171	13.1684	188817	3.4	0.1	3.3	0.71	3.71	0.06	0.24	-0.04	0.2	0	0.1	0	0	88.08	55.95	3.86	0.11	3.74	-0.07			0.97	0.97	47.55	0.03	24.31	20.15	50.01	24.17	0.05	3.23	0	0	-30.36		
6/30/2021 11:59:59 PM	853952	273351	22637	6.54	44.18	20.26	0.23	6.6937	16.4509	3620041	2.06	0.12	1.94	3.27	3.59	0.04	1.58	0.01	1.63	1.25	1.31	1.25	1.25	95.62	86.17	2.16	0.13	2.03	-0.05			1.58	1.53	34.78	9.49	1.09	1.9	3.28	19.04	0	0.23	0	0.04	11.69		
6/30/2021 11:59:59 PM	854173	22434	111	2.88	0	0.42	0	20.1347		108912	2.43	0.35	2.09	0.13	1.95	0	0.26	0	0.26	0.2	0.21	0.2	0.2	88.71	64.39	2.74	0.39	2.35	0			0.83	0.83	41.05	0.99	0	-5.99	-42.81	-22.82	0	0	0	0	-1.4		
6/30/2021 11:59:59 PM	854454	72502	8840	7.91	79.19	10.52	0.26	8.8996	14.6705	790439	4	0.17	3.83	1.3	2.08	0.1	2.94	0	2.94	2.24	2.32	2.24	2.24	98.69	87.66	4.05	0.18	3.88	0.03	148.07	55.66	1.54	1.53	70.31	5.15	2.08	8.51	-2.95	17.73	0	0.26	0	0	-9.96		
6/30/2021 11:59:59 PM	854548	4960	137	2.03	0	4.14	1	8.5534	18.3346	51924	4.3	0.15	4.15	0.22	3.84	0	0.53	0	0.53	0.53	0.59	0.53	0.53	86.29	62.22	4.99	0.18	4.81	-0.11			1.15	1.15	62.34	5.53	16.92	8.86	12.49	46.08	0.2	0.8	0	0	-35.4		
6/30/2021 11:59:59 PM	854753	10819	830	6.77	47.11	2.98	0.08	10.1759	16.0019	105834	3.71	0.81	2.9	0.17	1.38	0.11	1.58	0	1.58	1.57	1.64	1.25	1.57	93.27	74.56	3.98	0.87	3.11	0.06	42.38	37.62	2.14	2.14	68.52	8.23	0.48	-3.37	33.92	12.05	0	0.08	0	0	-29.91		
6/30/2021 11:59:59 PM	854847	13235	477	20.38	0	7.42	0.24	9.7164		131554	2.27	0.5	1.77	0.32	1.23	0	0.86	0.02	0.88	0.73	0.76	0.73	0.73	88.91	76.08	2.55	0.56	1.99	-0.12			1.17	1.17	29.81	7.28	0.4	-6.77	32.5	17.19	0.1	0.14	0	0	6.19		
6/30/2021 11:59:59 PM	855143	11777	380	-4.62	0	4.04	0.42	9.4501		129464	3.18	0.4	2.78	0.3	2.31	0	0.76	0	0.76	0.59	0.54	0.59	0.59	93.91	65.79	3.39	0.43	2.96	0.08	15.24	14.03	1.1	1.1	59.71	6.58	2.45	17.05	-91.79	-46.48	0	0.42	0	0	6.54		
6/30/2021 11:59:59 PM	855264	38308	1891	5.47	32.42	5.4	0.06	9.8279		370939	3.12	0.25	2.87	0.23	1.66	0.03	1.42	0	1.42	1.02	1.05	1.02	1.02	96.57	66.94	3.23	0.26	2.98	-0.01			0.87	0.87	50.81	6.68	0	5.5	3.4	-80.41	0.06	0	0	0	-7.37		
6/30/2021 11:59:59 PM	855303	2479	65	11.54	0	3.72	0.49	8.5878		27806	3.39	0.08	3.31	0.11	2.75	0.08	0.58	0	0.58	0.47	0.5	0.47	0.47	95.96	63.19	3.53	0.08	3.45	0.07	15.33	7.58	0.53	0.53	63.45	5.28	4.55	7.81	85.58		0	0.49	0	0	-14.69		
6/30/2021 11:59:59 PM	855563	38589	4409	13.63	61.51	10.53	0.25	11.414		331418	5.68	0.66	5.01	0.12	2.14	0.24	2.76	0	2.76	2.66	2.81	2.18	2.66	99.72	85.51	5.69	0.66	5.03	0.1	34.23	11.18	1.05	1.05	86.97	9.02	1.73	18.22	-9.31	8.34	0.06	0.19	0	0	20.52		
6/30/2021 11:59:59 PM	855648	7935	-44	22.36	-1113.64	-4.03	0	9.0464		85150	2.45	0.18	2.26	0.21	2.63	0	-0.16	0	-0.1	-0.1	-0.1	-0.1	-0.1	95.75	67.1	2.55	0.19	2.36	-0.01			1.38	1.38	27.81	-12.87	0	-9.5	-0.47	44.06	0	0	0	0.06	-59.08		
6/30/2021 11:59:59 PM	855741	62758	2509	9.63	14.71	2.72	1.06	9.7689		571274	3.15	0.5	2.65	0.42	1.91	0.02	1.13	0.07	1.2	0.88	0.9	0.88	0.88	95.01	85.89	3.31	0.52	2.79	-0.01			1.28	1.28	47.78	6.86	8.95	-5.55	-0.69	-14.24	0	1.06	0	0	0.94		
6/30/2021 11:59:59 PM	855844	33659	1032	12.69	55.81	2.37	3.71	12.3066	29.3445	258022	3.17	0.3	2.87	0.49	1.99	0.28	1.09	0	1.09	0.8	0.58	0.8	0.8	93.32	62.61	3.4	0.32	3.08	1.16	2.59	1.14	1.32	1.32	40.47	2.71	16.83	-5.89	-24.14	-2.83	0.01	3.69	0	0	-0.25		
6/30/2021 11:59:59 PM	855956	19903	58	13.92	0	19.39	4.5	8.4537	15.9287	209940	2.99	0.37	2.63	0.32	2.3	0.58	0.07	0	0.07	0.06	0.63	0.06	0.06	90.3	75.95	3.32	0.41	2.91	0.02	55.83	82.92	1.98	1.98	47.46	0.63	21.5	1.11	1.15	-87.81	0.13	4.37	0	0	-13.14		
6/30/2021 11:59:59 PM	856159	3660	287	35.51	36.93	6.44	0	11.5072		30540	3.21	0.18	3.04	0.69	1.85	0	1.88	0	1.88	1.88	1.88	1.49	1.88	75.1	58.26	4.28	0.24	4.04	0			1.72	1.72	35.39	10.06	0	-10.39	-15.71		0	0	0	0	-16.62		
6/30/2021 11:59:59 PM	856243	84652	6063	21.93	0	55.73	0.21	8.5608		947153	3.96	0.19	3.76	1.06	2.73	0.32	1.78	0	1.78	1.28	1.47	1.28	1.28	97.97	56.55	4.04	0.2	3.84	0.15	16	8.63	1.31	1.3	84.07	14.94	5.53	18.17	35.6	-42.1	0	0.21	0	0	-1.33		
6/30/2021 11:59:59 PM	856346	23876	3155	2.56	90.33	6.5	0.51	8.086	12.7418	330996	3.53	0.49	3.03	2.39	3.51	0	1.91	0	1.91	1.91	1.96	1.51	1.91	95.08	74.48	3.71	0.52	3.19	-0.06			0.88	0.87	76.35	2.55	17.09	-1.73	33.39	-59	0.04	0.47	0	0	-3.63		
6/30/2021 11:59:59 PM	856458	5512	154	9.85	126.62	1.34	0	9.6545		56476	2.49	0.2	2.29	0.04	1.78	0	0.55	0	0.55	0.55	0.55	0.44	0.55	91.42	66.55	2.72	0.22	2.5	0			1.33	1.33	42.71	-1.47	0	8.41	-9.85	-23.93	0	0	0	0	-36.57		
6/30/2021 11:59:59 PM	856542	7834	808	12.62	62.87	0.13	0	10.1792		74502	4.55	0.39	4.15	0.35	1.7	0	2.8	0	2.8	2.17	2.17	2.17	2.17	97.66	58.48	4.66	0.4	4.25	0			1.05	1.05	51.37	7.94	0	-7.23	-10.94	-62.86	0	0	0	0	6.72		
6/30/2021 11:59:59 PM	856748	114039	4595	5.51	0	23.56	0.18	8.9093	12.2576	1129348	3.82	0.44	3.38	0.44	2.54	0.21	1.07	0	1.07	0.81	1.06	0.81	0.81	93.96	86.22	4.06	0.46	3.6	-0.04			1.47	1.47	71.66	8.24	2.74	10.15	-23.72	-65.71	0.01	0.18	0	0	-7.03		
6/30/2021 11:59:59 PM	856869	3227	-66	18.74	0	-2.74	2	8.6131		35806	3.31	0.36	2.95	0.28	2.95	0.76	-0.47	0	-0.47	-0.37	-0.25	-0.37	-0.37	95.79	62.9	3.46	0.38	3.08	1.6	0.45	1.24	1.83	1.83	42.16	-4.04	19.01	8.49	-16.69	0.78	0	2	0	0	-30.6		
6/30/2021 11:59:59 PM	856944	2233	8	16.02	0	-0.31	4.02	9.9271	41.7256	22473	2.08	0.29	1.79	0.1	1.76	0	0.12	0	0.12	0.07	0.07	0.07	0.07	95.15	66.68	2.19	0.31	1.88	0			3.12	3.12	18.6	0.72	5.16	3.17	-30.2		2.2	1.82	0	0	-43		
6/30/2021 11:59:59 PM	857259	5358	327	9.67	22.32	4.35	0	12.2897		43013	3.39	0.4	2.98	0.27	1.68	0	1.57	0	1.58	1.52	1.52	1.25	1.52	95.91	61.11	3.53	0.42	3.11	0			1.5	1.5	52.54	9.67	0	3.55	5.59	89.17	0	0	0	0.01	-37.6		
6/30/2021 11:59:59 PM	857455	23152	1415	-9.17	37.95	6.63	0.99	11.3384	18.3901	180111	3.26	0.07	3.18	0.41	1.91	0.07	1.61	0.01	1.62	1.57	1.55	1.28	1.57	94.29	48.64	3.45	0.08	3.37	0.15	19.05	11.12	1.72	1.72	53.03	7.68	1.93	-4.63	-52.44	-20.91	0.78	0.22	0	0	-17.09		
6/30/2021 11:59:59 PM	857576	39962	3807	26.75	0	15.88	2.23	10.0649	14.7991	367330	4.11	0.74	3.37	5.52	5.83	0.37	2.69	0	2.69	1.92	2.18	2.07	2.07	95.33	64.28	4.31	0.78	3.53	0.12	31.19	15.65	2.13	2.02	69.05	20.22	14.37	5.99	453.88	-0.69	0.16	2.07	-0.16	0	2.85		
6/30/2021 11:59:59 PM	857745	48809	2838	10.73	23.01	5.22	0.47	9.8842	16.7028	414628	4.1	0.57	3.53	0.21	2.13	0	1.61	0.01	1.62	1.37	1.42	1.28	1.37	92.14	72.12	4.45	0.62	3.83	-0.1			1.18	1.18	50.84	9.19	3.33	0.02	11.19	-14.68	0	0.47	0	0	2.38		
6/30/2021 11:59:59 PM	857811	47471	2486	13.88	21.52	-3.33	0.13	7.0093	12.2427	540110	3.2	0.31	2.89	0.5	2.29	0.1	1	0.16	1.16	0.92	1.01	0.92	0.92	97.98	78.43	3.27	0.32	2.95	0.03	80.59	52.49	1.56	1.56	38.84	8.39	2.72	-4.35	-74.57	14.41	0	0.13	0	0	15.42		
6/30/2021 11:59:59 PM	857875	42749	942	14.56	19.11	4.56	0.81	16.3277		241135	3.36	0.28	3.08	0.5	2.56	0	1.01	0	1.01	0.78	0.8	0.78	0.78	96.27	83.16	3.49	0.29	3.2	-0.04			1.43	1.43	44.52	3.61	4.29	-7.18	-20.94	-95.65	0	0.81	0	0	-1.99		
6/30/2021 11:59:59 PM	857941	17393	1100	24.98	7.27	6.21	0.55	9.056	14.7994	172745	3.15	0.24	2.91	0.61	2.2	0	1.31	0	1.31	1.27	1.26	1.03	1.27	95.51	63.66	3.3	0.25	3.04	0.02	93.42	48.21	1.09	1.09	58.11	12.05	3.15	-4.66	120.59	33.79	0	0.55	0	0	-21.65		
6/30/2021 11:59:59 PM	858153	6671	37	7.49	8.11	4.24	0	19.6833	45.7656	32959	2.38	0.11	2.27	0.15	2.12	0	0.3	0	0.3	0.22	0.22	0.22	0.22	82.09	43.09	2.9	0.13	2.77	0.02	41	56.5	1.09	1.09	29.98	1.02	1.39	-6.04	22.91		0	0	0	0	-90.98		
6/30/2021 11:59:59 PM	858443	9738	424	10.7	0	7.01	2.89	11.0939	22.7476	80201	3.84	0.35	3.5	0.23	2.17	0.07	1.48	0	1.48	1.06	1.18	1.06	1.06	95.42	70.91	4.03	0.37	3.66	-0.12			2.57	2.57	36.76	8.83	15.43	-13.71	97.09	10.99	0	2.89	0	0	1.4		
6/30/2021 11:59:59 PM	858452	4419	412	9.96	99.03	4.26	0	12.5485		33925	5.6	0.39	5.21	1.29	3.97	0	2.52	0	2.52	2.43	2.43	1.99	2.43	98.13	71.42	5.71	0.4	5.31	-0.01			1.76	1.76	64.53	0.18	0	9.99	18.73	-100	0	0	0	0	-21.28		
6/30/2021 11:59:59 PM	858528	55995	2737	16.83	43.84	5.65	0.86	9.6898	19.8276	505318	3.68	0.13	3.54	0.77	2.73	0.19	1.39	0	1.39	1.08	1.23	1.08	1.08	91.34	83.11	4.02	0.15	3.88	0.09	28.88	14.44	1.29	1.29	54.11	5.53	5.14	6.89	66.89	93.93	0.21	0.64	0	0	-0.13		
6/30/2021 11:59:59 PM	858818	16208	297	19.21	0	5.23		9.9088		148274	0.64	0.08	0.56	0	0.05	0	0.51	0	0.51	0.4	0.4	0.4	0.4	99.58	61.87	0.64	0.08	0.56						0	3.69	0		-40.75	-100			0	0	-8.91		
6/30/2021 11:59:59 PM	858854	22554	968	12.57	30.99	4.91	0.36	8.5686		251480	3	0.16	2.84	0.42	2.27	0	1	0	1	0.77	0.77	0.77	0.77	92.56	60.61	3.24	0.17	3.07	0			1.4	1.4	49.87	5.99	1.87	-5.84	66.15	-60.96	0.01	0.35	0	0	-30.61		
6/30/2021 11:59:59 PM	859002	150497	8205	2.49	0	11.11	0.41	9.1186		1603178	3.18	0.38	2.8	0.63	1.98	0.06	1.38	0	1.39	1.02	1.09	1.02	1.02	94	91.34	3.39	0.41	2.98	0			1.3	1.3	71.35	11.18	3.14	1.04	10.17	-20.62	0	0.41	0	0	4.16		
6/30/2021 11:59:59 PM	859141	138430	6720	10.86	23.81	9.14	0.23	7.9923		1369414	3.16	0.37	2.8	0.42	2.11	0.06	1.04	0.24	1.28	0.98	1.04	0.98	0.98	91.51	91.99	3.46	0.4	3.05	0			1.05	1.04	60.24	7.51	2.15	5.19	-47.25	-20.81	0	0.23	0	0	1.38		
6/30/2021 11:59:59 PM	859552	53894	3201	21.46	47.64	7.89	0.24	7.358	14.53	692471	3.34	0.43	2.92	0.64	2.47	0.14	0.94	0	0.94	0.92	1.03	0.75	0.92	96.81	50.74	3.45	0.44	3.01	0.06	26.94	18.8	1.28	1.28	54.75	6.31	17.23	-13.01	276.16	-30.81	0	0.24	0	0	-56.94		
6/30/2021 11:59:59 PM	859655	29083	1388	-4.89	0	-23.03	0	14.766		198679	3.52	0.37	3.15	5.5	6.18	0.28	2.19	0	2.19	1.4	1.66	1.4	1.4	88.49	29.29	3.98	0.42	3.56	0.03	116.95	70.57	1.94	1.94	76.5	9.74	0	2.12	-16.61	-98.51	0	0	0	0	0.7		
6/30/2021 11:59:59 PM	859712	831185	20547	7.73	0	5.9	1.05	12.3862		6505188	2.48	0.62	1.86	0.2	1.58	0	0.48	0	0.84	0.63	0.63	0.63	0.63	94.75	84.01	2.62	0.65	1.97	0	319.74	159.85	0.7	0.7	58.57	5	4.03	-2.78	103.94	18.97	0.17	0.88	0	0.35	4.02		
6/30/2021 11:59:59 PM	860053	116256	9911	14.86	106.07	5.2	0.24	8.0898	14.5926	1613881	3.56	0.08	3.48	3.01	5.16	0.09	1.24	0.01	1.25	1.23	1.28	0.99	1.23	94.42	85.63	3.77	0.09	3.68	0.05	33.94	20.33	1.11	1.1	68.37	-1.06	3.38	6.1	82.99	-8.62	0	0.24	0	0	26.84		
6/30/2021 11:59:59 PM	860147	25457	1826	14.2	52.25	8.79	0.9	10.2398		242706	3.36	0.31	3.05	0.5	1.87	0.08	1.6	0	1.6	1.5	1.6	1.26	1.5	92.47	63.94	3.63	0.34	3.3	-0.01			1.33	1.33	67.64	6.95	16.87	7.34	59.58	-9.6	0	0.9	0	0	-9.19		
6/30/2021 11:59:59 PM	860231	9845	110	7.2	0	1.29	0	25.021	62.9971	39989	2.08	0.21	1.87	0.31	1.47	0	0.71	0	0.71	0.55	0.55	0.55	0.55	97.38	62.29	2.14	0.22	1.92	0			0.66	0.66	21.69	2.25	1.09	-31.11	62.31	6.59	0	0	0	0	-53.95		
6/30/2021 11:59:59 PM	860259	40395	1610	10.76	0	9.59	0	10.3816		371408	3.28	0.32	2.96	0.66	2.41	0.07	1.16	0	1.16	0.87	0.94	0.87	0.87	96.77	61.26	3.39	0.33	3.06	0			1.45	1.45	63.47	8.11	0	-9.36	144.83	-0.97	0	0	0	0	-30.4		
6/30/2021 11:59:59 PM	860334	25742	972	18.78	30.86	3.67	0.21	7.9103	17.1762	323899	3.65	0.3	3.35	0.31	2.83	0.04	0.8	0	0.8	0.6	0.62	0.6	0.6	97.78	59.18	3.73	0.31	3.42	0.02	57.15	57.55	1.25	1.25	56.16	5.29	4.99	-5.73	-34.77	180.66	0	0.21	0	0	5.72		
6/30/2021 11:59:59 PM	860352	28387	1576	20.43	41.24	14.57	0.12	9.3966		273721	3.65	0.48	3.17	0.19	2.12	0.03	1.21	0	1.21	1.15	1.15	0.95	1.15	93.26	69.4	3.92	0.52	3.4	0.06	35.13	24.8	1.32	1.32	60.75	7.07	4.52	-2.14	339.15	61.25	0.1	0.02	0	0	-17.53		
6/30/2021 11:59:59 PM	861153	6260	264	4.01	34.09	4.39	1	13.613		44013	4.05	0.4	3.64	0.15	2.14	0.07	1.59	0	1.59	1.2	1.27	1.2	1.2	90.73	75.72	4.46	0.45	4.02	0			2.3	2.3	49.5	5.63	3.24	-22.14	243.25	-50.81	0	1	0	0	-26.49		
6/30/2021 11:59:59 PM	861304	62325	2606	-4.02	40.79	6.34	1.05	8.1933	14.9809	651043	3.23	0.5	2.73	1.01	2.65	0.05	1.05	0	1.05	0.8	0.81	0.8	0.8	77.66	82.31	4.16	0.64	3.52	0.05	30.96	25.4	1.23	1.21	72.64	5.02	9.06	-9.84	35.44	-8.3	0	1.05	0	0	-8.38		
6/30/2021 11:59:59 PM	861658	29771	1501	12.12	0	9.12	0.08	11.1098	25.4909	248046	2.98	0.12	2.85	0.37	1.93	0.01	1.28	0	1.28	1.21	1.22	1.01	1.21	95.29	55.21	3.12	0.13	2.99	0			1.52	1.52	36.42	10.22	0.09	-25.81	-7.94	-12.75	0.06	0.03	0	0	-9.51		
6/30/2021 11:59:59 PM	861742	13946	411	17.97	0	5.4	0.59	10.5235		127081	3.52	0.37	3.15	0.25	2.7	0.11	0.59	0	0.59	0.65	0.78	0.65	0.65	90.8	70.27	3.88	0.41	3.47	-0.03			1.37	1.37	61.91	5.96	11.32	7.91	-17.96	-4.57	0	0.59	0	0	9.78		
6/30/2021 11:59:59 PM	861854	9029	603	12.35	93.2	1.85	0	12.5317		71658	3.17	0.78	2.39	1.27	1.95	0	1.72	0	1.72	1.68	1.78	1.36	1.68	93.62	75.77	3.39	0.83	2.56	-0.14			1.88	1.88	65.71	0.91	0	8.61	-0.93	442.16	0	0	0	0	7.01		
6/30/2021 11:59:59 PM	862057	35472	3696	8.23	36.69	9.75	0	8.9004	15.0964	388464	3.9	0.29	3.62	0.42	2.06	0.03	1.94	0	1.94	1.9	1.94	1.54	1.9	94.05	66.23	4.15	0.31	3.85	0			1.21	1.21	60.45	13.57	0	9.45	-35.18	3.38	0	0	0	0	-3.65		
6/30/2021 11:59:59 PM	862141	38889	1704	17.51	30.22	5.21	0	9.1755		381194	3.23	0.44	2.8	0.64	2.29	0.09	1.05	0	1.05	0.89	0.99	0.89	0.89	92.99	72.42	3.48	0.47	3.01	0			1	1	54.94	6.18	0.07	3.55	59.42	15.36	0	0	0	0	-8.2		
6/30/2021 11:59:59 PM	863362	14007	1359	-11.65	0	39.26	0.04	35.6846	74.9159	39201	2.53	0.09	2.43	29.24	24.86	-0.12	6.93	0	6.93	6.93	6.82	6.93	6.93	87.42	45.88	2.89	0.11	2.78	0			1.05	0.66	59.29	20.27	0.1	-28.23	72.31	-100	0.04	0	0	0	-39.69		
6/30/2021 11:59:59 PM	863607	42752	1899	12.3	73.14	4.33	0	9.7984		416858	2.91	0.21	2.7	0.24	1.73	-0.01	1.23	0	1.23	0.91	0.9	0.91	0.91	97.3	58.13	3	0.22	2.77	0			0.63	0.63	66.65	2.4	4.12	1.8	28.91	-34.7	0	0	0	0	-5.24		
6/30/2021 11:59:59 PM	863652	8696	536	10.08	0	8.89	0.35	12.6315		67846	4.41	0.45	3.96	0.49	2.39	0	2.05	0	2.06	1.58	1.74	1.58	1.58	95.64	72.08	4.61	0.47	4.14	-0.28			1.47	1.47	52.84	12.66	1.43	0.99	-6.51	-83.04	0	0.35	0	0.01	-5.71		
6/30/2021 11:59:59 PM	863746	75773	4997	-0.92	204.92	-6.71	0.33	11.0033	15.4713	686931	3.53	0.38	3.14	0.41	2.01	0.06	1.49	0	1.54	1.45	1.55	1.21	1.45	96.72	61.71	3.65	0.4	3.25	-0.05			2.53	2.53	62.55	-13.56	2.09	-26.79	149.73	-55.15	0	0.33	0	0.04	-9.36		
6/30/2021 11:59:59 PM	864378	39103	107	3.96	0	1.23	0.05	20.181		190114	2.77	0.4	2.38	0.78	3	-0.01	0.16	0	0.16	0.11	0.09	0.11	0.11	94.59	71.2	2.93	0.42	2.51	0.01	18.5	40.58	0.49	0.48	52.33	0.55	0.13	-2.52	-51.43	-41.16	0	0.05	0	0	5.98		
6/30/2021 11:59:59 PM	864471	233558	1128	6.33	0	1.32	0.15	25.0332		933317	2.82	0.54	2.28	0.14	2.11	0.02	0.29	0	0.29	0.24	0.27	0.24	0.24	91.41	74.04	3.09	0.59	2.5	0			0.28	0.28	61.61	0.97	0.48	5.79	-31.17	15.81	0	0.15	0	0	1.84		
6/30/2021 11:59:59 PM	864846	24774	2099	20.38	0	6.69	0.9	9.5103		249813	4.7	0.25	4.45	0.92	3.69	0	1.68	0	1.68	1.68	1.62	1.33	1.68	92.96	76.35	5.06	0.27	4.79	0.09	29.56	12.42	1.06	1.06	62.83	17.73	5.9	1.59	115.33	19.52	0	0.89	0	0	-37.97		
